No name selected. Default is: ntuswarmie1
No Name Selected. Default is: ntuswarmie1
[0m[ INFO] [1487283544.460397607]: Loaded tag config: 0, size: 0.038, frame_name: tag_0[0m
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line Warning: 260TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp         at line 
260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in Warning: /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppTF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.52 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.59 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.59 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.59 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.59 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.4 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppWarning: 
TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.62 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.69 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.69 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in Warning: /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppTF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.69 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.69 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.5 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.71 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.72 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.79 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.79 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.79 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.79 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.6 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260Warning:  in TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.82 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.89 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.89 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.89 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in Warning: /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppTF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.89 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.7 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line Warning: 260TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained in 
/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp         at line 
260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.91 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.91 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.91 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1735.91 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.92 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppWarning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.92 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppWarning: 
TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.92 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame ajax/camera_link at time 1735.92 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.99 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.99 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.99 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/camera_link at time 1735.99 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explainedTF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line          at line 260260 in  in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp/tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp

Warning: TF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in Warning: /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cppTF_OLD_DATA ignoring data from the past for frame achilles/odom at time 1735.8 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained

         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.9 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.9 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.9 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame achilles/base_link at time 1735.9 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1736.02 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1736.02 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260Warning: TF_OLD_DATA ignoring data from the past for frame aeneas/camera_link at time 1736.02 according to authority unknown_publisher
Possible reasons are listed at http://wiki.ros.org/tf/Errors%20explained
         at line 260 in /tmp/binarydeb/ros-indigo-tf2-0.5.13/src/buffer_core.cpp
